filename,group,normal_mae,rough_mae,rough_rmse,lpips_render
ceramic_0001.png,ceramic_ground,2.832855463027954,0.10248086601495743,0.12693104147911072,0.18590129315853118
ceramic_0004.png,wood,18.017173767089844,0.4403437376022339,0.44629862904548645,0.38920820951461793
ceramic_0009.png,mixed_ambiguous,8.494185447692871,0.15990537405014038,0.24326996505260468,0.2518591612577438
ceramic_0010.png,mixed_ambiguous,17.257156372070312,0.37130168080329895,0.3978009521961212,0.4027875244617462
ceramic_0026.png,ceramic_ground,20.4257755279541,0.2159201204776764,0.2547512352466583,0.23842808306217195
ceramic_0027.png,mixed_ambiguous,20.408767700195312,0.11815675348043442,0.15561875700950623,0.3272083461284637
ceramic_0036.png,metal,25.389667510986328,0.4543914198875427,0.4589085578918457,0.4969470679759979
ceramic_0059.png,mixed_ambiguous,7.549716949462891,0.07369878143072128,0.09291843324899673,0.15496078580617906
ceramic_0071.png,mixed_ambiguous,16.871253967285156,0.28555554151535034,0.2956635355949402,0.454758220911026
ceramic_0083.png,mixed_ambiguous,22.570234298706055,0.5196686387062073,0.527862012386322,0.5320481181144714
ceramic_0092.png,ceramic_ground,11.99698543548584,0.17691689729690552,0.2011440247297287,0.36405251622200013
ceramic_0099.png,ceramic_ground,4.648896217346191,0.4307866394519806,0.4368964433670044,0.30504659861326217
ceramic_0100.png,ceramic_ground,15.280250549316406,0.11929279565811157,0.13348501920700073,0.11774770021438599
ceramic_0109.png,ceramic_ground,9.481508255004883,0.08795236051082611,0.10059697180986404,0.26703899800777436
ceramic_0112.png,marble_smooth,3.033696174621582,0.1420443207025528,0.16746871173381805,0.14921702444553375
ceramic_0115.png,mixed_ambiguous,5.580072402954102,0.15754275023937225,0.17034517228603363,0.42899071574211123
ceramic_0121.png,ceramic_ground,8.541104316711426,0.2776367962360382,0.2874829173088074,0.4685873627662659
ceramic_0122.png,ceramic_ground,3.644026279449463,0.0457904152572155,0.08102037757635117,0.2110270470380783
ceramic_0129.png,mixed_ambiguous,23.296142578125,0.11333087831735611,0.13601155579090118,0.5552973449230194
ceramic_0158.png,mixed_ambiguous,11.68000602722168,0.08995912224054337,0.1094934344291687,0.34619901776313783
ceramic_0160.png,ceramic_ground,10.141653060913086,0.16750112175941467,0.18377047777175903,0.17831742912530898
ceramic_0166.png,ceramic_ground,4.5858612060546875,0.15798868238925934,0.17048679292201996,0.7040997624397278
ceramic_0178.png,brick_terracotta,44.693092346191406,0.42874062061309814,0.4684251844882965,0.3286850929260254
ceramic_0183.png,mixed_ambiguous,15.829471588134766,0.345613956451416,0.35190537571907043,0.25998511612415315
ceramic_0203.png,ceramic_ground,10.841011047363281,0.4727746248245239,0.47875916957855225,0.43991243839263916
ceramic_0214.png,stone_rough,11.454850196838379,0.27465182542800903,0.29209741950035095,0.2335788369178772
ceramic_0216.png,ceramic_ground,6.447317600250244,0.26332318782806396,0.2761874198913574,0.3347653210163116
ceramic_0230.png,ceramic_ground,5.785272121429443,0.09501487016677856,0.12055958807468414,0.2316473476588726
ceramic_0240.png,mixed_ambiguous,9.28697395324707,0.08882000297307968,0.10417649149894714,0.32808016836643217
ceramic_0241.png,ceramic_ground,13.743392944335938,0.07662399113178253,0.10777275264263153,0.22315668165683747
ceramic_0254.png,ceramic_ground,8.017229080200195,0.10983093827962875,0.1355554610490799,0.2406172424554825
ceramic_0274.png,ceramic_ground,6.445647239685059,0.11790087074041367,0.15067614614963531,0.6055028915405274
ceramic_0276.png,marble_smooth,2.4242918491363525,0.135981947183609,0.14681783318519592,0.3621671199798584
ceramic_0277.png,wood,18.864965438842773,0.4087817966938019,0.4426337480545044,0.49510148763656614
ceramic_0287.png,ceramic_ground,15.183507919311523,0.3254409432411194,0.34348955750465393,0.24438278377056122
ceramic_0296.png,ceramic_ground,2.77394962310791,0.22160780429840088,0.2273637056350708,0.2977979391813278
ceramic_0301.png,mixed_ambiguous,6.74379825592041,0.09747584164142609,0.1279025673866272,0.5036283493041992
ceramic_0307.png,mixed_ambiguous,4.584330081939697,0.14748795330524445,0.16413907706737518,0.5554425716400146
ceramic_0308.png,ceramic_ground,4.9475297927856445,0.04459850862622261,0.058907799422740936,0.3244601845741272
ceramic_0317.png,ceramic_ground,6.940582752227783,0.14042489230632782,0.15807874500751495,0.26815591752529144
ceramic_0319.png,ceramic_ground,2.875375747680664,0.05348128825426102,0.07218817621469498,0.23007323443889618
ceramic_0321.png,concrete_plaster,38.8917236328125,0.5223354697227478,0.5461177229881287,0.48608842492103577
ceramic_0327.png,mixed_ambiguous,6.232455730438232,0.14263670146465302,0.19713278114795685,0.24840040802955626
ceramic_0341.png,ceramic_ground,6.905769348144531,0.18977338075637817,0.344984233379364,0.2556420683860779
ceramic_0342.png,ceramic_ground,6.849273681640625,0.4437154531478882,0.4509905278682709,0.34045212268829345
ceramic_0354.png,mixed_ambiguous,11.069392204284668,0.31205955147743225,0.32924994826316833,0.25883921384811404
ceramic_0397.png,mixed_ambiguous,14.218282699584961,0.16565464437007904,0.20526275038719177,0.26950116753578185
ceramic_0412.png,mixed_ambiguous,5.997608184814453,0.15158551931381226,0.20125173032283783,0.2579215556383133
ceramic_0413.png,ceramic_ground,28.890657424926758,0.1427329182624817,0.21502400934696198,0.49611554741859437
ceramic_0422.png,ceramic_ground,5.079283237457275,0.23834282159805298,0.25570398569107056,0.21359508633613586
ceramic_0424.png,ceramic_ground,7.708943843841553,0.10791148990392685,0.17309045791625977,0.2195728287100792
ceramic_0425.png,mixed_ambiguous,15.633903503417969,0.3527928590774536,0.3586660921573639,0.2316117137670517
ceramic_0429.png,ceramic_ground,20.20554542541504,0.15505431592464447,0.18978311121463776,0.1300991877913475
ceramic_0435.png,wood,2.1001365184783936,0.06925791501998901,0.09651459753513336,0.19544802531599997
ceramic_0448.png,mixed_ambiguous,18.782405853271484,0.21536576747894287,0.2329653650522232,0.4684421181678772
ceramic_0454.png,concrete_plaster,29.48116683959961,0.40965044498443604,0.42104142904281616,0.5501229763031006
ceramic_0462.png,ceramic_ground,5.415297031402588,0.12181282043457031,0.13477182388305664,0.2607100993394852
ceramic_0463.png,ceramic_ground,2.362518548965454,0.11543484777212143,0.14166827499866486,0.21558723375201225
ceramic_0473.png,mixed_ambiguous,19.80379867553711,0.3533019423484802,0.39165687561035156,0.4773955583572388
ceramic_0486.png,ceramic_ground,9.39402961730957,0.10792985558509827,0.142938494682312,0.1932349681854248
ceramic_0492.png,mixed_ambiguous,17.672380447387695,0.5421113967895508,0.5627885460853577,0.337997043132782
ceramic_0494.png,mixed_ambiguous,14.412736892700195,0.23349416255950928,0.2484293133020401,0.18756792843341827
ceramic_0499.png,mixed_ambiguous,6.650160789489746,0.05081542208790779,0.07556793838739395,0.2720340251922607
ceramic_0506.png,ceramic_ground,20.6528263092041,0.15683656930923462,0.19949418306350708,0.15223081409931183
ceramic_0507.png,mixed_ambiguous,3.9861323833465576,0.13412992656230927,0.14761316776275635,0.2717170685529709
ceramic_0510.png,mixed_ambiguous,21.791582107543945,0.29716336727142334,0.30525335669517517,0.426608082652092
ceramic_0519.png,ceramic_ground,7.854387283325195,0.20345403254032135,0.21722494065761566,0.23187298625707625
ceramic_0527.png,ceramic_ground,15.274740219116211,0.09996437281370163,0.10974019765853882,0.0981295257806778
ceramic_0558.png,mixed_ambiguous,13.794427871704102,0.3501390516757965,0.36888378858566284,0.2124592810869217
ceramic_0561.png,ceramic_ground,8.38484001159668,0.0740344300866127,0.10920677334070206,0.15177615731954575
ceramic_0568.png,mixed_ambiguous,10.149238586425781,0.31936100125312805,0.33690914511680603,0.3555238902568817
ceramic_0577.png,ceramic_ground,15.357553482055664,0.12518563866615295,0.1422298550605774,0.10007655769586563
concrete_0012.png,marble_smooth,14.029548645019531,0.15217053890228271,0.1632356196641922,0.41924779713153837
concrete_0017.png,mixed_ambiguous,11.664233207702637,0.107328400015831,0.11978987604379654,0.31782116293907164
concrete_0020.png,mixed_ambiguous,3.105489492416382,0.08479155600070953,0.10208648443222046,0.16900597810745238
concrete_0026.png,mixed_ambiguous,13.351865768432617,0.0995410829782486,0.11050090938806534,0.1417713448405266
concrete_0031.png,mixed_ambiguous,11.095560073852539,0.43409663438796997,0.43980029225349426,0.4993616580963135
concrete_0033.png,mixed_ambiguous,6.145315170288086,0.07446140050888062,0.09425313025712967,0.4404171288013458
concrete_0041.png,ceramic_ground,11.63037109375,0.48757126927375793,0.4939746558666229,0.38871384859085084
concrete_0042.png,stone_rough,6.658021926879883,0.28283610939979553,0.2945752739906311,0.1260343998670578
concrete_0045.png,ceramic_ground,4.5969157218933105,0.16059936583042145,0.1732158660888672,0.16343003362417222
concrete_0052.png,stone_rough,4.029844284057617,0.059068627655506134,0.08614106476306915,0.22660013139247895
concrete_0063.png,ceramic_ground,5.629931926727295,0.3071924149990082,0.32577335834503174,0.15622801184654236
concrete_0071.png,concrete_plaster,5.23897123336792,0.2545883059501648,0.2666766345500946,0.24419763088226318
concrete_0075.png,wood,6.756671905517578,0.2536313235759735,0.26346421241760254,0.31404614746570586
concrete_0079.png,ceramic_ground,15.135428428649902,0.13833771646022797,0.15440894663333893,0.5088621079921722
concrete_0109.png,marble_smooth,23.768545150756836,0.07635945826768875,0.09885149449110031,0.4344543755054474
concrete_0155.png,mixed_ambiguous,7.991653919219971,0.5216043591499329,0.5270780920982361,0.29386629462242125
concrete_0157.png,mixed_ambiguous,5.907344818115234,0.24883024394512177,0.26079511642456055,0.2825768142938614
concrete_0158.png,mixed_ambiguous,12.163368225097656,0.12432993203401566,0.13961121439933777,0.27745004892349245
