filename,group,psnr_bicubic,ssim_bicubic,lpips_bicubic,psnr_realesrgan,ssim_realesrgan,lpips_realesrgan,psnr_sr_ft,ssim_sr_ft,lpips_sr_ft
metal_0479.png,metal,34.43681220639269,0.81897926,0.5089666843414307,32.323491531986896,0.7784279,0.3378531038761139,29.186917005601014,0.7786582,0.5796142816543579
terracotta_0316.png,brick_terracotta,32.955713115177254,0.7786622,0.5008472800254822,31.411177937483203,0.73513126,0.3455870747566223,31.063415768417254,0.73996395,0.6425179243087769
ground_0031.png,wood,35.735110978165935,0.95879626,0.1313479095697403,33.52485002414116,0.92731833,0.11589792370796204,30.96466414584087,0.9217902,0.20816315710544586
ceramic_0454.png,concrete_plaster,33.25498458545509,0.8432772,0.4578405022621155,30.732807820893417,0.79496,0.2709355056285858,30.801783264763422,0.79979116,0.5400730967521667
concrete_0275.png,ceramic_ground,33.93810725388544,0.8396875,0.5068188309669495,32.650637377832055,0.8146055,0.33864039182662964,32.99450555982966,0.8194635,0.6168308258056641
wood_0126.png,wood,36.847426727829124,0.8890188,0.29653024673461914,25.72524712896215,0.5443282,0.2772122323513031,33.52787486954604,0.84787196,0.33321505784988403
metal_0090.png,concrete_plaster,35.60059111278645,0.9338178,0.30813074111938477,31.1485099541611,0.8695974,0.2993622124195099,31.17143616367949,0.9140527,0.4425404667854309
stone_0179.png,mixed_ambiguous,31.62810805693377,0.81584805,0.4054073095321655,26.321568152808034,0.57996005,0.4297923445701599,28.855794698134307,0.707253,0.5340214371681213
stone_0333.png,ceramic_ground,25.98834864926514,0.6985062,0.5175667405128479,24.947002391678986,0.67251676,0.38175907731056213,24.198724574578105,0.59672934,0.5878655910491943
ceramic_0321.png,concrete_plaster,31.63760846189752,0.8880668,0.28249436616897583,30.97472180906629,0.8893134,0.13201528787612915,28.079327787105967,0.8158383,0.3890041410923004
terracotta_0153.png,brick_terracotta,29.8584018833878,0.7965228,0.5238200426101685,27.24502401489844,0.75761795,0.20311027765274048,27.393540688664825,0.7466765,0.6217995285987854
stone_0536.png,ceramic_ground,33.50618302648257,0.7902228,0.5783042907714844,30.835930411746357,0.69235593,0.3301917612552643,32.09549079822471,0.7587645,0.6174526214599609
metal_0253.png,metal,36.152363508832444,0.8400071,0.503032386302948,30.15310803769342,0.6221469,0.51524817943573,35.50484368341573,0.82250863,0.6459082961082458
ceramic_0100.png,ceramic_ground,22.917772933775012,0.6429806,0.37818291783332825,21.153586416927613,0.7776906,0.16060642898082733,21.400062457643926,0.5913334,0.427788645029068
ground_0170.png,stone_rough,22.328736338681967,0.6885116,0.5416861176490784,22.543467175834962,0.66534704,0.3388736844062805,19.663183092798743,0.5269415,0.6231883764266968
terracotta_0071.png,brick_terracotta,27.101601397957285,0.68637466,0.636929988861084,24.736871674580986,0.5805592,0.28475797176361084,25.243352806816954,0.59737784,0.7134027481079102
